reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e47918ec-8e49-473e-8e2e-0d9ede4cfebc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terimakasih tokopedia, skill akademy, lembaga pelatihan yang sangat membantu saya dalam menyelesaikan pelatihan prakerja, semua materi yang saya dapatkan mudah di pahami.",5,0,3.93,2020-10-02 09:54:59,,,3.93
962f27fe-f516-45ec-8c3a-b47ac4b4655a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Assalamualaikum mau nanya kok sertifikat saya tidak keluar keluar di dashboard kartu prakerja saya sedangkan saya sudah lama menyelesaikan pelatihan nya🙏🙏🙏 Tolong di percepat sertifikat nya keluar di dashboard sudah lama nunggu sertifikat nya kok sampai sekarang belum juga keluar keluar di dashboard sertifikat nya,5,0,,2020-09-11 19:05:51,,,
0fd88c7e-5caf-42eb-8c67-b342cb92e8b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat mudah membeli paket pelatihan di tokopedia dan kelas nya sangat membantu kita dalam mengatur keuangan bagi pekerja harian seperti saya, makasih buat Tokopedia yang sudah membantu saya dlaam pekerja harian lepas....Tokopedia memang TOP...",5,0,,2021-03-15 06:03:23,,,
1076b9e8-3941-4d57-acbd-b346a731c92c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi nya bagus, memudahkan kita untuk berbelanja, saya sudah memakai tokopedia selama 3 tahun, dan sampai sekarang normal normal aja aplikasi nya, walau terkadang ada sedikit kendala, tapi semua sudah teratasi.",5,0,,2022-06-24 07:25:32,"Hai Toppers, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia. Yuk selalu dukung Tokopedia untuk menjadi marketplace pilihan kamu. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia, silakan infokan melalui link berikut ya: tkp.me/supportMainapps.",2022-06-24 07:28:14,
e7329edb-b004-48ed-8a21-8218541d9baa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa sekarang barang incaran saya jadi gak bisa COD/Cash on Delivery/Bayar Di Tempat Tidak seperti aplikasi yg lainnya ke sini ko tambah susah,5,0,3.293.1,2024-12-11 22:00:21,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui http://tokopedia.com/help ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-12-11 22:08:02,3.293.1
fde510b8-9847-43e1-a2c6-9fd2ab896d89,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap... sebagai mitra tokopedia sangat membantu untuk menambah penghasilan saya di masa masa dan saat seperti ini juga. Dan bisa berhemat berbelanja. Dengan gratis ongkir dan promonya. Trimakasih tokopedia,5,0,,2021-09-17 15:53:45,"Hai Toppers, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia. Yuk selalu dukung Tokopedia untuk menjadi marketplace pilihan kamu. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia, silakan infokan melalui link berikut ya: tkp.me/supportMainapps.",2021-09-17 16:26:26,
42acc640-3436-481e-9efd-15a3fb0a08b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terima kasih Tokopedia, semua latihan kelasnya baik dan penjelasannya mudah dipahami. Semoga tidak ada kendala dan sertifikat cepat muncul di dashboard prakerja.",5,0,3.90,2020-09-04 09:44:05,,,3.90
edab057d-a887-4c32-83aa-3d2f182bc335,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bermanfaat dan sudah membantu untuk pelatihan di prakerja. Tapi kenapa sertifikatnya belom muncul di dashboard prakerja. Sudah menunggu 2 Minggu tapi belom muncul juga.,5,0,3.90,2020-09-13 10:34:24,,,3.90
fb969a41-84aa-44df-9919-d79bdd93c6a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Trima kasih ke pada tokopedia yg telah memberikan pelatihan lewat sekil akademi , ini sangat membantu saya terutama di bidang seles, paling tidak saya sudah punya bekal kalau mau jualan/ jadi seles, hidup tokopedia semoga jaya dan terus berjalan.",5,1,3.90,2020-09-30 09:13:16,,,3.90
c852fa29-a997-4069-8ee9-b260be11e6ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Platform berbelanja yg mantap dan suka sama Tokopedia karena fleksibel bisa akses d website jg. trs kelebihan lain jg bisa menampilkan toko offline dari hasil pencarian.bisa byr oke ovo,bnyk gratis ongkir.ok belom ad kendala hingga saat ini. Pertahankan",5,3,3.85,2020-08-09 08:32:31,,,3.85
4068f9c2-22dd-4d7a-84b5-18c269a9f2f2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tokopedia sangat membantu penerima kartu prakerja salah satunya saya dalam mengikuti pelatihan yang bermanfaat untuk menambah ilmu pengetahuan dan keterampilan sesuai bidang yang kita minati. Terimakasih tokopedia.,5,0,,2021-03-20 02:32:49,,,
8aba6bf3-b362-4b5b-877f-606d4e773a68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terima kasih kepada tokopedia, di kelas pelatihan prakerja yang saya beli,, saya mendapatkan ilmu yang bermanfaat, ilmu bisnis. Saya puas sekali.. Buat tokopedia sukses selalu. Di Tokopedia Belanja puas dan banyak diskonnya.. The best.. Tapi knp kok sertifikat saya belum muncul di dashboard saya sampe sekarang,, mohon bantuan nya..",5,0,,2020-09-16 06:46:21,,,
60711799-0c82-4907-9a3b-3040e8dcbe82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"suka,apalagi byk promo diskon & di ksh spaylatter",5,1,3.300.0,2025-02-20 13:46:20,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui http://tokopedia.com/help ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2025-02-20 14:07:01,3.300.0
d8ac2553-6dfb-4029-95e6-5bb41d0db9f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hai. saya andi arifin. salah satu peserta pelatihan prakerja. tokopedia merupakan mitra yang sangat bagus, murah dan juga bevariasi. saya memilih tokopedia dan mengambil kelas di skill academy yg pastinya saya sangat terbantu dengan adanya materi pelatihan yg sungguh luar biasa. hanya saja sertifikat saya belum keluar padahal sy sdh ikut webinar dan exam kelas sy jga baru 97% padahal saya sdh mengikuti seluruh rangkaian termasuk memberikan rating mitra disegala platform.mohon bantuannya. thnks",5,2,3.90,2020-09-11 13:51:45,,,3.90
a536650a-0844-4ff4-a7f6-b6a7190137ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,proses nya cepat.. keren!!,5,0,3.301.1,2025-03-02 02:13:58,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2025-03-02 02:47:27,3.301.1
1415d58e-c168-46fc-9808-ae29bdb5ae27,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terimakasih Tokopedia dan prakerja atas bantuanya, Alhamdulillah banyak sekali pengalaman, pelajaran dan ilmu yang saya dapatkan setelah belajar di ruangguru.. Sekali lagi terimakasih Tokopedia dan prakerja.. Sukses selalu buat Tokopedia",5,0,,2020-10-02 15:12:47,,,
20f3a8d2-c566-4fc2-bb72-71208ad639a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terimakasih tokopedia. Saya sangat senang dengan tokopedia.sangat membantu saya untuk menyelesaikan kartu prakerja..dan mendapatkan sertifikat .semoga sertifikat saya segera diterbikan di dashboard... Dan semakin sukses selalu untuk tokopedia 👍👍👍👍,5,0,,2020-09-16 21:47:16,,,
c8ad3a49-ce32-444b-ac2f-dece75506e81,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hari ini saya sangat cemas sama tokopedia, sebab sebagai penjual saya telah kirim barang namun ketika mau input resi koq saya gak bisa masuk ke akun saya, gak bisa input resi, gak bisa chat dengan pembeli saya takut penjualan saya di cancel oleh tokped padahal kan barang sudah saya kirim lalu uang nya.. ? akhirnya saya akses lewat Komputer alhamdulillah bisa.. saya coba update lg aplikasi nya padahal saya sudah stel otomatis setiap pembaruannya.. semoga berhasil..",5,262,3.16,2019-01-16 09:19:13,,,3.16
a708880f-6238-476a-84da-a15013cbeb60,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi yang sangat bagus, trimakasi tokopedia telah menjadi mitra plaform prakeja, membuat saya bisa membeli dan mengikuti pelatihan kartu prakerja dan mendapat banyak ilmu dari pelatihan2 nya.",5,0,,2020-09-18 13:36:18,,,
78a5bd12-efbe-4aae-96ff-9956ebb98204,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya Hazoroma Laia Sebagai peserta prakerja sangat merekomendasikan teman2 untuk membeli pelatihan di toko pedia Karna sangat mudah dan peltihan yang tertera di dalamnya sangat mudah untuk di pelajari. Terimaksih juga kepada pemerintah yang sudah memberikan kesempatan untuk saya bisa ada di prakerja. Prakerja Yes! Pemerintah Yes! Tokopedia Ok! 👌,5,4,3.90,2020-09-12 06:49:03,,,3.90
10bd4a19-afa6-4f6d-9c77-01ac068a16fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terimakasih tokopedia, melalui ini saya lebih mudah untuk belajar di skill academy dan lulus dengn hati yang sangat senang, saya benar benar memahami ulasan yg ada di webinar dll, sangat mempermudah dan bermanfaat apalagi untuk pemula seperti saya yang mau memulai usahanya, terimakasih prakerja, terimakasih skill academy, terimakasih tokopedia, SUKSES TERUS !!!",5,0,,2020-10-02 02:08:17,,,
252b6ada-6f39-4386-a059-db92a3d6340b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk versi pembaruan terakhir, aplikasi jadi agak sedikit berat dan suka crash secara tiba2.. semoga dapat diperbaiki stabilitasnya 🌟",5,0,3.173,2022-05-27 15:43:20,"Hai Toppers, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia. Yuk selalu dukung Tokopedia untuk menjadi marketplace pilihan kamu. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia, silakan infokan melalui link berikut ya: tkp.me/supportMainapps.",2022-05-27 16:38:43,3.173
0aeb4445-4a98-4b44-acff-b25c3be0aa61,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hai tokopedia. Saya beli pelatihan tanggal 11 September dan telah melakukan pelatihan. Tapi pas saya mau memberi rating dan ulasan di tokopedia kenapa di daftar transaksi di Top-Up dan Tagihan tidak muncul/hilang. Saya juga cek di email hasil pembelian, sudah tidak ada. Mohon bantuan dan kejelasannya. Terima Kasih..",5,24,3.90,2020-09-18 18:30:09,,,3.90
5d61cb1f-f56b-4dc2-96d1-2c73a5d2b8e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Haii.. sahabat tokopedia & cakap Sebelum nya saya inggin berterima kasih kepada cakap, yg sudah memberi ilmu bahasa inggris terhadap saya, soal mudah dimengerti dan mudah di pelajari semoga kedepan semakin sukses dan jaya selalu, Dan terima kasih tokopedia, rasanya seperti anda menjadi iron man..😂❤️😘",5,0,,2020-09-29 18:14:39,,,
053a5baf-df16-44c1-a7bb-a49b64b0ed93,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terimakasih tokopedia . Banyak pelatihan yg tersedia disini . Banyak pilihan sehingga memudahkan kita untuk memilih yg sesuai kita inginkan . Aplikasi nya sangat mudah untuk digunakan . Dan banyak kegunaan dan manfaatnya . Sukses selalu untuk Tokopedia,5,7,3.91,2020-09-28 14:55:02,,,3.91
718f02d7-2c0f-45c4-b924-4db8989fd158,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi online store yang aman . sih menurut saya . udah berapa kali transaksi di apk ini .. Lancar aja begitu ada barang yang kosong dan bermasalah tinggal komplain uang yang udah di belanjakan balik lagi ga pake lama,5,2,3.82,2020-08-03 12:12:32,,,3.82
3c172210-954c-40a5-b75e-e1dabb8df638,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Udah sekitar 2 tahun pake tokped dan gak pernah ngecewain🥰 keamanan pengguna akun dijamin. Gak kayak e-commerce sebelah🤭 Pake tokped awalnya gara2 dulu pake aplikasi yang 6 huruf, tapi malah kena penipuan dan si penipu bisa gampang ngotak ngatik akun ku. Sampe raib 2 juta🥴 Tapi sekarang pake tokped aman2 aja. Gak ada penipuan atas nama tokped 🤗 Sukses selalu tokopedia❤ Selalu konsisten buat kasih pelayanan dan jaga keamanan akun para pengguna ya🥺",5,0,3.172,2022-05-02 22:27:57,,,3.172
094c7896-106e-49ca-9a71-09ebe9267ffe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya peserta kartu prakerja, sudah membeli kelas di skill academy melalui platfrom tokopedia, dan sudah menyelesaikan kelas sudah seminggu lebih dan pihak skill academy sudah memberikan sertifikat ke tokopedia sudah beberapa hari yang lalu, saya diberitahu melalui email, dan saya sudah mengisi rating dan ulasan di tokopedia sudah sejak beberapa yang hari juga, tapi sampai sekarang sertifikat belum juga muncul pada dashboard prakerja, mohon kerjasamanya",5,0,,2020-09-04 11:28:16,,,
09c637cf-cc89-4aa7-b750-d2e3165bb6e9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terima kasih tokopedia dan skill academy.....karena sudah memberikan ilmu atau strategi yang sangat bermanfaat dalam menjual suatu produk.Dan juga materi yang di berikan sangat bagus tidak monoton.,5,0,,2020-10-02 10:43:46,,,
9a0cb2a1-63e5-4707-98b4-5e8bfcf67c43,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fasilitas pembayaran yang lengkap dan banyak promonya.. hanya agak membingungkan tampilan menunya.. mungkin dibuat lebih simple dan minimalis lebih bagus..,5,2,3.21,2019-03-01 11:22:03,,,3.21
18e2e4d2-4be3-4d6c-bd0c-82da4f64904b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Semua orang bilang tokopedia ini memang terbaik,menurut saya juga memang iya,karena banyak voucher² dan barang² yang gratis ongkir dsb,pokoknya mantap panutan que adalah tokopedia 😅😅😅,Buruan download Tokopedia sekarang dan menangkan voucher² menarik.",5,0,,2021-05-25 20:01:16,,,
1f546a3a-63d4-4bec-b011-28a96cd69e1e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hai tokopedia, saya nuril. Terimakasih pengalamannya membeli kelas skill academy di tokopedia, pengalaman yang menyenangkan mendapatkan ilmu melalui tokopedia, pengajar yang informatif dan komunikatif membuat kelas sangat produktif. Terimakasih tokopedia, sampai jumpa di pembelian berikutnya.",5,0,3.90,2020-10-12 14:04:50,,,3.90
58a18dd5-9297-439f-b0cb-4c50bf67d2e9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tokopedia aplikasi yang sangat membantu khusus nya bagi kami yg jauh dari perkotaan, barang"" yg biasanya hanya ada di kota sekarang layaknya sudah di depan mata, tinggal klik barang bisa di beli. Pokoknya tokopedia the best lah...",5,7,3.102.1,2020-12-16 03:48:33,,,3.102.1
4d33a5ad-fa70-4a1c-b08e-7fa70c7080f0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hai tokopedia dan skill academy terimakasih telah membantu saya dalam pembelajaran kartu prakerja. Materi yang disampaikan mudah dipahami dan memberi saya banyak pengalaman. Semoga apk tokopedia dan skill academy semakin baik dalam membantu masyarakat. Terimakasih,5,0,,2020-09-18 23:35:41,,,
963b91ed-39cb-4470-8e17-7589653495a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hi Tokopedia. Melalui Program Prakerja yg bekerja sama dengan Tokopedia sehingga saya bisa menambah wawasan tata boga melalui media Baking World. Materi pembelajarannya mudah di mengerti, dan ada jg pelatihannya yg semakin mengasah kemampuan. Terima kasih. Salam sukses selalu. 🙏😊🙏",5,0,,2021-03-24 07:06:26,,,
355f0eed-cd0c-453d-bff3-53ecbefe5ebd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Maaf, setelah update, klau mau check out, utk pengirimannya knp tdk ada pilihan kurirnya jne atau tiki dll..yg ada hanya durasi pengirimannya..so klau begitu pembeli tdk tahu pengiriman pakai kurir apa..",5,18,3.11,2018-12-15 09:45:13,,,3.11
c3560ea4-bffc-4920-bf7d-fda17fcef240,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kecewa karena sekarang kupon nggak bisa dipake karna harus pilih salah satu sama kupon ongkir..dulu bisa dipake dua duanya..semoga bisa kembali lagi seperti dulu,5,2,3.198,2022-11-25 07:36:02,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui http://tokopedia.com/help ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2022-11-25 07:58:14,3.198
242dea23-3293-414f-b079-a2097f4ec79b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sudah beberapa kali belanja di tokopedia, hasilnya selalu memuaskan. aplikasi yg ciamik, penggunaan aplikasi mudah dimengerti, dan feed back suatu masalah cepat teratasi. kinerja tim tokopedia keren. sukses selalu",5,0,3.0.1,2018-09-29 16:06:47,,,3.0.1
e5fc7cd7-8e65-4b51-90f9-18fe61edcf85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong system nya diperbaiki dong. Jarang buat belanja tiba2 saya dibilang melanggar. Dibuat sering belanja free ongkir ya sama. Tiba2 melanggar dan tidak bisa pakai kupon. Kebutuhan banyak dimasa pandemi. Ingin dibuat usaha malah jadi ribet. Ditanyakan ke toped care malah dirahasiakan pelanggarannya apa. Lah terus saya harus bagaimana? Tolong lah. Lebih bijak dalam mengambil keputusan. Saya juga memang tidak dapat berbuat banyak. Tokopedia kan memang milik perorangan.,5,0,,2021-04-21 16:26:57,,,
63e8bd8d-d719-452b-a347-84934eb61ffa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hallo Tokopedia, Terima lasih telah bekerja sama menjadi mitra prakerja. Semoga pelayanannya semakin meningkat lagi. Saya memakai Tokopedia untuk membeli pelatihan prakerja, mohon bantuannya agar proses sertifikat prakerja saya dipermudah.",5,4,3.90,2020-09-10 09:32:32,,,3.90
56f02c43-7244-472f-9c05-4bace262ec2b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terima kasih Tokopedia sebagai mitra pelatihan prakerja, yang menyediakan banyak kelas pelatihan dan recomended, sehingga saya dapat menentukan, memilih dan bisa menyelesaikan pelatihan saya sesuai minat saya,mohon bantuannya untuk progres selanjutnya kepada pihak prakerja,terima kasih.",5,7,3.90,2020-09-15 17:25:44,,,3.90
0fef21f7-36d8-4ced-82f8-daacbf1166cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat menyenangkan dan membantu dan memberikan banyak ilmu dan pengalaman dan sangat memberikan banyak solusi bagi saya dalam berbisnis. Selain itu banyak pemateri yg handal dalam bidangnya dan ilmu yg bermanfaat,5,0,,2020-10-17 13:34:35,,,
ce86dc24-7bc9-46a1-ab34-e634e385324b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terimakasih tokopedia,saya sangat suka bisa ikut pelatihan di tokopedia,pelatihany sangat bisa di mengerti sangat jelas. Selain jual beli ternyata tokonpedia bisa meningkatkan wawasan semua orang termasuk saya.semoga serifikat saya bisa cepat muncul di dasboard saya.aminn Suksaes terus tokopedia",5,1,3.90,2020-09-15 22:27:54,,,3.90
5a3fba85-eaf0-4ecf-aeda-61a33f9af688,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya sangat bagus, Tokopedia banyak perkembanganya, walaupun sempat ke hack akun yang di Tokopedia, namun Tokopedia menurut saya mulai bangkit dari keterpurukan dan tolong ditingkatkan terus dan berkembang. Kalau biasa dibuat promo yang lebih menarik lagi supaya dapat menarik lebih banyak orang. Terima kasih.",5,491,3.98,2020-11-15 04:01:06,,,3.98
c8075eac-2a09-4199-b9c8-5721e334ee43,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hallo. Saya selaku peserta prakerja gelombang ke 15. Saya sudah menyelesaikan proses pelatihan dan menunggu sertifikat agar muncul di dashboard kartu prakerja saya. Terimakasih pelatihan yg disediakan oleh Tokopedia mudah di pahami & dimengerti materinya.. Sukses terus buat Tokopedia.. aamiin..,5,0,,2021-03-26 15:58:47,,,
5aaa2543-b4a6-4caa-916c-3322f29ae854,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terimakasih tokopedia telah membantu proses pelatihan saya di prakerja, jenis pelatihan sangat lengkap dan baik, cara membeli kelasnya pun sangat mudah, pokoknya rekomendasi banget tokopedia",5,0,3.90,2020-09-11 13:45:41,,,3.90
